FIPS,POPULATION,POP_DENSITY,PCT_URBAN,MEDIAN_INCOME,cluster,State,County
0500000US01001,58239,91.8,0.59,31338,0,ALABAMA,AUTAUGA
0500000US01003,227131,114.6,0.672,35140,7,ALABAMA,BALDWIN
0500000US01005,25259,31,0.351,20704,9,ALABAMA,BARBOUR
0500000US01007,22412,36.8,0,22535,9,ALABAMA,BIBB
0500000US01009,58884,88.9,0.093,23818,0,ALABAMA,BLOUNT
0500000US01011,10386,17.5,0,16055,9,ALABAMA,BULLOCK
0500000US01013,19181,27,0.295,25511,9,ALABAMA,BUTLER
0500000US01015,116425,195.7,0.645,27968,13,ALABAMA,CALHOUN
0500000US01017,34834,57.4,0.488,25646,0,ALABAMA,CHAMBERS
0500000US01019,24975,46.9,0,25471,9,ALABAMA,CHEROKEE
0500000US01021,44857,63,0.149,27986,0,ALABAMA,CHILTON
0500000US01023,12792,15.2,0,21239,9,ALABAMA,CHOCTAW
0500000US01025,23346,20.9,0,21915,9,ALABAMA,CLARKE
0500000US01027,14184,23.1,0,18947,9,ALABAMA,CLAY
0500000US01029,15046,26.7,0,21331,9,ALABAMA,CLEBURNE
0500000US01031,53043,73.6,0.511,37445,0,ALABAMA,COFFEE
0500000US01033,56789,91.8,0.594,28726,0,ALABAMA,COLBERT
0500000US01035,11778,15.6,0,28821,9,ALABAMA,CONECUH
0500000US01037,10442,17.7,0,30392,9,ALABAMA,COOSA
0500000US01039,37490,36.6,0.314,23573,0,ALABAMA,COVINGTON
0500000US01041,13300,22.8,0,16398,9,ALABAMA,CRENSHAW
0500000US01043,87129,109.4,0.243,26199,13,ALABAMA,CULLMAN
0500000US01045,49443,89.6,0.494,28489,0,ALABAMA,DALE
0500000US01047,39162,44.8,0.555,19542,0,ALABAMA,DALLAS
0500000US01049,71554,91.5,0.109,22421,0,ALABAMA,DEKALB
0500000US01051,87146,128.2,0.286,38455,13,ALABAMA,ELMORE
0500000US01053,36879,40.5,0.372,23997,0,ALABAMA,ESCAMBIA
0500000US01055,103468,195.2,0.59,25883,13,ALABAMA,ETOWAH
0500000US01057,16365,27.5,0,21416,9,ALABAMA,FAYETTE
0500000US01059,32034,50,0.277,26577,0,ALABAMA,FRANKLIN
0500000US01061,26604,46.6,0.004,23129,9,ALABAMA,GENEVA
0500000US01063,7851,14,0,18068,9,ALABAMA,GREENE
0500000US01065,14819,24.5,0,19205,9,ALABAMA,HALE
0500000US01067,17165,30.8,0,26549,9,ALABAMA,HENRY
0500000US01069,106355,175.1,0.67,28700,13,ALABAMA,HOUSTON
0500000US01071,52548,49.4,0.26,23948,0,ALABAMA,JACKSON
0500000US01073,672550,592.5,0.891,35390,12,ALABAMA,JEFFERSON
0500000US01075,13929,24.1,0,17168,9,ALABAMA,LAMAR
0500000US01077,93342,138.8,0.494,27321,13,ALABAMA,LAUDERDALE
0500000US01079,33089,49.7,0,27097,0,ALABAMA,LAWRENCE
0500000US01081,172223,230.8,0.745,25381,7,ALABAMA,LEE
0500000US01083,101217,147.8,0.486,39196,13,ALABAMA,LIMESTONE
0500000US01085,10334,15.8,0,16926,9,ALABAMA,LOWNDES
0500000US01087,19490,35.2,0.451,26273,9,ALABAMA,MACON
0500000US01089,382149,417.7,0.838,41793,11,ALABAMA,MADISON
0500000US01091,19397,21.5,0.305,17792,9,ALABAMA,MARENGO
0500000US01093,29392,41.5,0,19176,9,ALABAMA,MARION
0500000US01095,97179,164.4,0.449,27374,13,ALABAMA,MARSHALL
0500000US01097,414620,335.9,0.787,29089,3,ALABAMA,MOBILE
0500000US01099,20115,22.5,0.22,19668,9,ALABAMA,MONROE
0500000US01101,229072,292.5,0.884,35448,7,ALABAMA,MONTGOMERY
0500000US01103,122608,206.3,0.62,30858,13,ALABAMA,MORGAN
0500000US01105,8702,14.7,0,20445,9,ALABAMA,PERRY
0500000US01107,19240,22.4,0,25300,9,ALABAMA,PICKENS
0500000US01109,33176,48.9,0.429,20533,0,ALABAMA,PIKE
0500000US01111,21984,39.5,0,21662,9,ALABAMA,RANDOLPH
0500000US01113,58695,82.6,0.613,25667,0,ALABAMA,RUSSELL
0500000US01115,90412,132.3,0.335,38844,13,ALABAMA,ST. CLAIR
0500000US01117,220780,248.5,0.758,42971,7,ALABAMA,SHELBY
0500000US01119,12482,15.2,0,17961,9,ALABAMA,SUMTER
0500000US01121,81850,111.7,0.417,23956,13,ALABAMA,TALLADEGA
0500000US01123,41284,58.1,0.195,24426,0,ALABAMA,TALLAPOOSA
0500000US01125,223945,147.3,0.706,31932,7,ALABAMA,TUSCALOOSA
0500000US01127,65194,84.7,0.193,22681,0,ALABAMA,WALKER
0500000US01129,15574,16.3,0,16939,9,ALABAMA,WASHINGTON
0500000US01131,10686,13.1,0,21579,9,ALABAMA,WILCOX
0500000US01133,23650,39.9,0,24265,9,ALABAMA,WINSTON
0500000US02013,3409,0.4,0.001,53200,9,ALASKA,ALEUTIANS EAST BOROUGH
0500000US02016,5251,1.3,0.001,77969,9,ALASKA,ALEUTIANS WEST CENSUS AREA
0500000US02020,292545,171.2,0.954,57574,11,ALASKA,ANCHORAGE MUNICIPALITY
0500000US02050,18514,0.4,0.293,53368,9,ALASKA,BETHEL CENSUS AREA
0500000US02060,849,2,0.001,53750,9,ALASKA,BRISTOL BAY BOROUGH
0500000US02063,7015,0,0,54792,9,ALASKA,CHUGACH CENSUS AREA
0500000US02066,2635,0,0,34861,9,ALASKA,COPPER RIVER CENSUS AREA
0500000US02068,2187,0.1,0.001,45625,9,ALASKA,DENALI BOROUGH
0500000US02070,4899,0.3,0,37813,9,ALASKA,DILLINGHAM CENSUS AREA
0500000US02090,97149,13.3,0.707,53473,13,ALASKA,FAIRBANKS NORTH STAR BOROUGH
0500000US02100,2098,1.1,0.001,44167,9,ALASKA,HAINES BOROUGH
0500000US02105,2327,0.3,0.001,45319,9,ALASKA,HOONAH-ANGOON CENSUS AREA
0500000US02110,32240,11.6,0.778,65471,0,ALASKA,JUNEAU CITY AND BOROUGH
0500000US02122,58711,3.4,0.19,38631,0,ALASKA,KENAI PENINSULA BOROUGH
0500000US02130,13939,2.8,0.825,43345,9,ALASKA,KETCHIKAN GATEWAY BOROUGH
0500000US02150,13218,2.1,0.652,42730,9,ALASKA,KODIAK ISLAND BOROUGH
0500000US02158,8354,0,0,23553,9,ALASKA,KUSILVAK CENSUS AREA
0500000US02164,986,0.1,0.001,28125,9,ALASKA,LAKE AND PENINSULA BOROUGH
0500000US02170,106807,3.6,0.401,42976,13,ALASKA,MATANUSKA-SUSITNA BOROUGH
0500000US02180,10070,0.4,0,42321,9,ALASKA,NOME CENSUS AREA
0500000US02185,10865,0.1,0,55231,9,ALASKA,NORTH SLOPE BOROUGH
0500000US02188,7776,0.2,0,55625,9,ALASKA,NORTHWEST ARCTIC BOROUGH
0500000US02195,3368,1.2,0.001,37500,9,ALASKA,PETERSBURG BOROUGH
0500000US02198,5886,1.4,0,39609,9,ALASKA,PRINCE OF WALES-HYDER CENSUS AREA
0500000US02220,8518,3.1,0.885,46794,9,ALASKA,SITKA CITY AND BOROUGH
0500000US02230,1329,2.1,0.001,48500,9,ALASKA,SKAGWAY MUNICIPALITY
0500000US02240,6849,0.3,0,35331,9,ALASKA,SOUTHEAST FAIRBANKS CENSUS AREA
0500000US02275,2162,0.9,0.001,33056,9,ALASKA,WRANGELL CITY AND BOROUGH
0500000US02282,562,0.1,0.002,57000,9,ALASKA,YAKUTAT CITY AND BOROUGH
0500000US02290,5433,0,0,21597,9,ALASKA,YUKON-KOYUKUK CENSUS AREA
0500000US04001,66473,6.4,0,16582,0,ARIZONA,APACHE
0500000US04003,125092,21.3,0.62,34155,13,ARIZONA,COCHISE
0500000US04005,144942,7.2,0.608,36592,13,ARIZONA,COCONINO
0500000US04007,53211,11.3,0.503,32051,0,ARIZONA,GILA
0500000US04009,38145,8.1,0.544,35495,0,ARIZONA,GRAHAM
0500000US04011,9542,4.6,0,39828,9,ARIZONA,GREENLEE
0500000US04012,16845,4.6,0.577,23057,9,ARIZONA,LA PAZ
0500000US04013,4367186,414.9,0.979,47619,6,ARIZONA,MARICOPA
0500000US04015,211274,15,0.762,30054,7,ARIZONA,MOHAVE
0500000US04017,106609,10.8,0.503,27280,13,ARIZONA,NAVAJO
0500000US04019,1035063,106.7,0.921,37629,5,ARIZONA,PIMA
0500000US04021,420625,70,0.788,37383,3,ARIZONA,PINAL
0500000US04023,47463,38.3,0.392,25183,0,ARIZONA,SANTA CRUZ
0500000US04025,233789,26,0.671,36484,7,ARIZONA,YAVAPAI
0500000US04027,202944,35.5,0.873,31317,7,ARIZONA,YUMA
0500000US05001,17273,19.2,0.467,24505,9,ARKANSAS,ARKANSAS
0500000US05003,19362,23.6,0.379,22334,9,ARKANSAS,ASHLEY
0500000US05005,41476,74.9,0.402,29152,0,ARKANSAS,BAXTER
0500000US05007,278774,261.2,0.752,44624,11,ARKANSAS,BENTON
0500000US05009,37445,62.5,0.391,27152,0,ARKANSAS,BOONE
0500000US05011,10597,17.7,0.511,21004,9,ARKANSAS,BRADLEY
0500000US05013,4811,8.5,0,18882,9,ARKANSAS,CALHOUN
0500000US05015,28154,43.6,0.145,21430,9,ARKANSAS,CARROLL
0500000US05017,10405,18.3,0,17174,9,ARKANSAS,CHICOT
0500000US05019,21569,26.6,0.421,24960,9,ARKANSAS,CLARK
0500000US05021,14661,25.2,0,22568,9,ARKANSAS,CLAY
0500000US05023,24848,46.9,0.247,29767,9,ARKANSAS,CLEBURNE
0500000US05025,7632,14.5,0,19679,9,ARKANSAS,CLEVELAND
0500000US05027,22947,32.1,0.408,23027,9,ARKANSAS,COLUMBIA
0500000US05029,20687,38.5,0.313,24006,9,ARKANSAS,CONWAY
0500000US05031,109875,136.4,0.674,29900,13,ARKANSAS,CRAIGHEAD
0500000US05033,60483,104.4,0.492,30723,0,ARKANSAS,CRAWFORD
0500000US05035,48338,83.5,0.798,28994,0,ARKANSAS,CRITTENDEN
0500000US05037,16935,29,0.446,26401,9,ARKANSAS,CROSS
0500000US05039,6645,12.2,0,17128,9,ARKANSAS,DALLAS
0500000US05041,11530,16.9,0.37,21183,9,ARKANSAS,DESHA
0500000US05043,17511,22.3,0.473,23544,9,ARKANSAS,DREW
0500000US05045,123191,174.8,0.562,31468,13,ARKANSAS,FAULKNER
0500000US05047,17159,29.8,0,17176,9,ARKANSAS,FRANKLIN
0500000US05049,12072,19.8,0,27000,9,ARKANSAS,FULTON
0500000US05051,99694,141.7,0.697,27504,13,ARKANSAS,GARLAND
0500000US05053,17912,28.3,0.27,23922,9,ARKANSAS,GRANT
0500000US05055,45665,72.9,0.554,25977,0,ARKANSAS,GREENE
0500000US05057,20352,31.1,0.427,23671,9,ARKANSAS,HEMPSTEAD
0500000US05059,33096,53.5,0.299,27887,0,ARKANSAS,HOT SPRING
0500000US05061,12894,23.4,0,25103,9,ARKANSAS,HOWARD
0500000US05063,37796,48,0.283,26084,0,ARKANSAS,INDEPENDENCE
0500000US05065,13653,23.6,0,21583,9,ARKANSAS,IZARD
0500000US05067,16878,28.4,0.414,20320,9,ARKANSAS,JACKSON
0500000US05069,68199,88.9,0.701,26033,0,ARKANSAS,JEFFERSON
0500000US05071,25853,38.7,0.29,24615,9,ARKANSAS,JOHNSON
0500000US05073,6373,14.5,0,20929,9,ARKANSAS,LAFAYETTE
0500000US05075,16292,29.6,0.399,21815,9,ARKANSAS,LAWRENCE
0500000US05077,8832,17.3,0,15250,9,ARKANSAS,LEE
0500000US05079,13092,25.2,0,23977,9,ARKANSAS,LINCOLN
0500000US05081,12104,24.7,0,26827,9,ARKANSAS,LITTLE RIVER
0500000US05083,21299,31.6,0,25070,9,ARKANSAS,LOGAN
0500000US05085,73824,88.7,0.469,32866,0,ARKANSAS,LONOKE
0500000US05087,16496,18.8,0,22706,9,ARKANSAS,MADISON
0500000US05089,16750,27.9,0,22101,9,ARKANSAS,MARION
0500000US05091,42875,69.5,0.603,25558,0,ARKANSAS,MILLER
0500000US05093,41061,51.6,0.567,23857,0,ARKANSAS,MISSISSIPPI
0500000US05095,6903,13.4,0,22067,9,ARKANSAS,MONROE
0500000US05097,8525,12.2,0,19726,9,ARKANSAS,MONTGOMERY
0500000US05099,8340,14.6,0,23007,9,ARKANSAS,NEVADA
0500000US05101,7343,10.1,0,23553,9,ARKANSAS,NEWTON
0500000US05103,22858,35.6,0.439,25621,9,ARKANSAS,OUACHITA
0500000US05105,10056,18.9,0,25014,9,ARKANSAS,PERRY
0500000US05107,16923,31.3,0.528,20037,9,ARKANSAS,PHILLIPS
0500000US05109,10234,18.8,0,23926,9,ARKANSAS,PIKE
0500000US05111,23212,32.4,0.304,20500,9,ARKANSAS,POINSETT
0500000US05113,19476,24.1,0.29,24625,9,ARKANSAS,POLK
0500000US05115,63234,76,0.434,26178,0,ARKANSAS,POPE
0500000US05117,8306,13.4,0,24848,9,ARKANSAS,PRAIRIE
0500000US05119,397931,503.8,0.895,35710,11,ARKANSAS,PULASKI
0500000US05121,18442,27.6,0.367,18387,9,ARKANSAS,RANDOLPH
0500000US05123,23623,44.5,0.426,17269,9,ARKANSAS,ST. FRANCIS
0500000US05125,122308,148,0.649,38006,13,ARKANSAS,SALINE
0500000US05127,9928,12.6,0,23705,9,ARKANSAS,SCOTT
0500000US05129,7872,12.3,0,13846,9,ARKANSAS,SEARCY
0500000US05131,127941,236.4,0.81,30862,13,ARKANSAS,SEBASTIAN
0500000US05133,16074,30.2,0.321,20020,9,ARKANSAS,SEVIER
0500000US05135,17243,28.6,0,21116,9,ARKANSAS,SHARP
0500000US05137,12364,20.4,0,18087,9,ARKANSAS,STONE
0500000US05139,39262,40.1,0.477,25395,0,ARKANSAS,UNION
0500000US05141,15851,24.4,0,23927,9,ARKANSAS,VAN BUREN
0500000US05143,242793,215.6,0.762,34189,7,ARKANSAS,WASHINGTON
0500000US05145,77075,74.5,0.44,25976,0,ARKANSAS,WHITE
0500000US05147,6333,12.4,0,22682,9,ARKANSAS,WOODRUFF
0500000US05149,20489,23.9,0.178,25872,9,ARKANSAS,YELL
0500000US06001,1673133,2043.6,0.995,68381,1,CALIFORNIA,ALAMEDA
0500000US06003,1344,1.6,0.001,54792,9,CALIFORNIA,ALPINE
0500000US06005,40095,64.1,0.315,33041,0,CALIFORNIA,AMADOR
0500000US06007,217884,134.4,0.779,35280,7,CALIFORNIA,BUTTE
0500000US06009,45349,44.7,0.117,39684,0,CALIFORNIA,CALAVERAS
0500000US06011,21780,18.6,0.549,29846,9,CALIFORNIA,COLUSA
0500000US06013,1161643,1465.2,0.991,66644,10,CALIFORNIA,CONTRA COSTA
0500000US06015,27655,28.4,0.602,32923,9,CALIFORNIA,DEL NORTE
0500000US06017,190568,106,0.631,45205,7,CALIFORNIA,EL DORADO
0500000US06019,1003150,156.2,0.882,36418,5,CALIFORNIA,FRESNO
0500000US06021,28675,21.4,0.583,27075,9,CALIFORNIA,GLENN
0500000US06023,137014,37.7,0.667,31381,13,CALIFORNIA,HUMBOLDT
0500000US06025,180051,41.8,0.816,24181,7,CALIFORNIA,IMPERIAL
0500000US06027,18804,1.8,0.539,40150,9,CALIFORNIA,INYO
0500000US06029,905644,103.3,0.85,33442,5,CALIFORNIA,KERN
0500000US06031,151887,110.1,0.879,42786,7,CALIFORNIA,KINGS
0500000US06033,67749,51.5,0.619,32370,0,CALIFORNIA,LAKE
0500000US06035,32949,7.7,0.347,37316,0,CALIFORNIA,LASSEN
0500000US06037,10019635,2419.6,0.991,52364,2,CALIFORNIA,LOS ANGELES
0500000US06039,156304,70.6,0.548,35363,7,CALIFORNIA,MADERA
0500000US06041,262387,485.1,0.923,72074,11,CALIFORNIA,MARIN
0500000US06043,17225,12.6,0,30590,9,CALIFORNIA,MARIPOSA
0500000US06045,91534,25.1,0.479,34065,13,CALIFORNIA,MENDOCINO
0500000US06047,279150,132.2,0.821,36048,11,CALIFORNIA,MERCED
0500000US06049,8723,2.5,0,28750,9,CALIFORNIA,MODOC
0500000US06051,13291,4.7,0.675,52994,9,CALIFORNIA,MONO
0500000US06053,438953,126.5,0.85,55660,3,CALIFORNIA,MONTEREY
0500000US06055,138795,182.4,0.824,59220,13,CALIFORNIA,NAPA
0500000US06057,102090,103.1,0.57,40809,13,CALIFORNIA,NEVADA
0500000US06059,3182923,3807.7,0.997,64571,4,CALIFORNIA,ORANGE
0500000US06061,400330,247.6,0.82,52822,11,CALIFORNIA,PLACER
0500000US06063,19631,7.8,0,35982,9,CALIFORNIA,PLUMAS
0500000US06065,2409331,303.8,0.942,39822,8,CALIFORNIA,RIVERSIDE
0500000US06067,1571767,1470.8,0.976,51974,1,CALIFORNIA,SACRAMENTO
0500000US06069,63329,39.8,0.745,58208,0,CALIFORNIA,SAN BENITO
0500000US06071,2171071,101.5,0.925,42028,8,CALIFORNIA,SAN BERNARDINO
0500000US06073,3296317,735.8,0.96,59055,4,CALIFORNIA,SAN DIEGO
0500000US06075,865933,17179.2,1,101622,5,CALIFORNIA,SAN FRANCISCO
0500000US06077,771406,492.6,0.916,42546,12,CALIFORNIA,SAN JOAQUIN
0500000US06079,282771,81.7,0.821,47012,11,CALIFORNIA,SAN LUIS OBISPO
0500000US06081,762488,1602.2,0.981,83521,12,CALIFORNIA,SAN MATEO
0500000US06083,447651,155,0.936,56260,3,CALIFORNIA,SANTA BARBARA
0500000US06085,1932022,1381,0.987,88090,8,CALIFORNIA,SANTA CLARA
0500000US06087,272138,589.4,0.858,59288,11,CALIFORNIA,SANTA CRUZ
0500000US06089,181935,46.9,0.647,35529,7,CALIFORNIA,SHASTA
0500000US06091,3079,3.4,0.009,29323,9,CALIFORNIA,SIERRA
0500000US06093,44151,7.2,0.289,28388,0,CALIFORNIA,SISKIYOU
0500000US06095,451432,503,0.953,56234,3,CALIFORNIA,SOLANO
0500000US06097,492498,307.1,0.827,56647,3,CALIFORNIA,SONOMA
0500000US06099,550842,344.2,0.914,41637,3,CALIFORNIA,STANISLAUS
0500000US06101,99080,157.3,0.835,41989,13,CALIFORNIA,SUTTER
0500000US06103,65345,21.5,0.414,26683,0,CALIFORNIA,TEHAMA
0500000US06105,15818,4.3,0,30514,9,CALIFORNIA,TRINITY
0500000US06107,470999,91.7,0.787,35248,3,CALIFORNIA,TULARE
0500000US06109,55243,24.9,0.51,37594,0,CALIFORNIA,TUOLUMNE
0500000US06111,845255,446.7,0.967,58121,5,CALIFORNIA,VENTURA
0500000US06113,216703,197.9,0.92,42608,7,CALIFORNIA,YOLO
0500000US06115,80404,114.2,0.651,36160,13,CALIFORNIA,YUBA
0500000US08001,514969,378.2,0.961,51926,3,COLORADO,ADAMS
0500000US08003,16377,21.4,0.659,28624,9,COLORADO,ALAMOSA
0500000US08005,651621,716.7,0.982,53510,12,COLORADO,ARAPAHOE
0500000US08007,13267,8.9,0.431,41074,9,COLORADO,ARCHULETA
0500000US08009,3519,1.5,0.001,22868,9,COLORADO,BACA
0500000US08011,5861,4.3,0,23113,9,COLORADO,BENT
0500000US08013,328713,405.6,0.891,53712,11,COLORADO,BOULDER
0500000US08014,72697,1691.9,0.997,67204,0,COLORADO,BROOMFIELD
0500000US08015,19436,17.6,0.503,36226,9,COLORADO,CHAFFEE
0500000US08017,1691,1,0.001,37353,9,COLORADO,CHEYENNE
0500000US08019,9427,23,0,51667,9,COLORADO,CLEAR CREEK
0500000US08021,7579,6.4,0,30143,9,COLORADO,CONEJOS
0500000US08023,3517,2.9,0,15324,9,COLORADO,COSTILLA
0500000US08025,6018,7.4,0.001,24055,9,COLORADO,CROWLEY
0500000US08027,4720,5.8,0,52560,9,COLORADO,CUSTER
0500000US08029,31133,27.1,0.24,31091,0,COLORADO,DELTA
0500000US08031,706799,3922.6,1,61278,12,COLORADO,DENVER
0500000US08033,2288,1.9,0.001,30054,9,COLORADO,DOLORES
0500000US08035,351929,339.7,0.907,67912,11,COLORADO,DOUGLAS
0500000US08037,55693,31,0.83,55102,0,COLORADO,EAGLE
0500000US08039,25897,12.5,0,49817,9,COLORADO,ELBERT
0500000US08041,722736,292.6,0.911,46431,12,COLORADO,EL PASO
0500000US08043,49007,30.5,0.549,27118,0,COLORADO,FREMONT
0500000US08045,61221,19.1,0.68,48785,0,COLORADO,GARFIELD
0500000US08047,5812,36.3,0,72222,9,COLORADO,GILPIN
0500000US08049,15629,8,0.507,37446,9,COLORADO,GRAND
0500000US08051,16851,4.7,0.271,45513,9,COLORADO,GUNNISON
0500000US08053,858,0.8,0.001,25000,9,COLORADO,HINSDALE
0500000US08055,6787,4.2,0,25130,9,COLORADO,HUERFANO
0500000US08057,1375,0.9,0.001,26970,9,COLORADO,JACKSON
0500000US08059,580130,699.5,0.925,56369,3,COLORADO,JEFFERSON
0500000US08061,1414,0.8,0.001,34044,9,COLORADO,KIOWA
0500000US08063,7071,3.8,0,31399,9,COLORADO,KIT CARSON
0500000US08065,7417,19.4,0.606,52207,9,COLORADO,LAKE
0500000US08067,55673,30.3,0.327,44458,0,COLORADO,LA PLATA
0500000US08069,354670,115.4,0.877,46081,11,COLORADO,LARIMER
0500000US08071,14531,3.2,0.54,27248,9,COLORADO,LAS ANIMAS
0500000US08073,5630,2.1,0,22500,9,COLORADO,LINCOLN
0500000US08075,21765,12.4,0.653,32606,9,COLORADO,LOGAN
0500000US08077,154685,44.1,0.869,36993,7,COLORADO,MESA
0500000US08079,794,0.8,0.001,45781,9,COLORADO,MINERAL
0500000US08081,13240,2.9,0.704,35513,9,COLORADO,MOFFAT
0500000US08083,25916,12.6,0.318,33020,9,COLORADO,MONTEZUMA
0500000US08085,42328,18.4,0.586,29051,0,COLORADO,MONTROSE
0500000US08087,28868,22,0.631,32912,9,COLORADO,MORGAN
0500000US08089,18665,14.9,0.41,25771,9,COLORADO,OTERO
0500000US08091,4850,8.2,0,46842,9,COLORADO,OURAY
0500000US08093,17384,7.4,0,45273,9,COLORADO,PARK
0500000US08095,4497,6.5,0,38782,9,COLORADO,PHILLIPS
0500000US08097,17471,17.7,0.711,68206,9,COLORADO,PITKIN
0500000US08099,11966,7.7,0.623,26526,9,COLORADO,PROWERS
0500000US08101,167453,66.7,0.867,31340,7,COLORADO,PUEBLO
0500000US08103,6495,2.1,0,35357,9,COLORADO,RIO BLANCO
0500000US08105,11476,13.1,0,29643,9,COLORADO,RIO GRANDE
0500000US08107,24899,10,0.638,56196,9,COLORADO,ROUTT
0500000US08109,6369,1.9,0,25810,9,COLORADO,SAGUACHE
0500000US08111,698,1.8,0.001,42500,9,COLORADO,SAN JUAN
0500000US08113,8084,5.7,0.664,49931,9,COLORADO,SAN MIGUEL
0500000US08115,2459,4.3,0.001,23750,9,COLORADO,SEDGWICK
0500000US08117,31042,46,0.826,64160,0,COLORADO,SUMMIT
0500000US08119,24607,41.9,0.339,40023,9,COLORADO,TELLER
0500000US08121,4834,1.9,0,32266,9,COLORADO,WASHINGTON
0500000US08123,322424,63.4,0.797,45362,11,COLORADO,WELD
0500000US08125,9944,4.2,0,40833,9,COLORADO,YUMA
0500000US09001,956446,1467.2,0.947,55584,5,CONNECTICUT,FAIRFIELD
0500000US09003,898636,1216.2,0.948,46291,5,CONNECTICUT,HARTFORD
0500000US09005,185175,206.3,0.535,49619,7,CONNECTICUT,LITCHFIELD
0500000US09007,164568,448.6,0.73,50417,7,CONNECTICUT,MIDDLESEX
0500000US09009,864751,1426.7,0.954,43547,5,CONNECTICUT,NEW HAVEN
0500000US09011,269131,412.2,0.729,48054,11,CONNECTICUT,NEW LONDON
0500000US09013,150120,372.2,0.5,43469,7,CONNECTICUT,TOLLAND
0500000US09015,116503,230.9,0.499,41158,13,CONNECTICUT,WINDHAM
0500000US10001,180078,276.9,0.734,40293,7,DELAWARE,KENT
0500000US10003,567769,1263.2,0.95,47990,3,DELAWARE,NEW CASTLE
0500000US10005,234045,210.6,0.725,38325,7,DELAWARE,SUSSEX
0500000US11001,683154,9856.5,1,78691,12,DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA
0500000US12001,276171,282.7,0.775,33931,11,FLORIDA,ALACHUA
0500000US12003,28003,46.3,0.397,42765,9,FLORIDA,BAKER
0500000US12005,181384,222.6,0.892,40933,7,FLORIDA,BAY
0500000US12007,27928,97,0.325,23061,9,FLORIDA,BRADFORD
0500000US12009,601573,535,0.962,39963,3,FLORIDA,BREVARD
0500000US12011,1934551,1444.9,1,41930,8,FLORIDA,BROWARD
0500000US12013,13863,25.8,0,18990,9,FLORIDA,CALHOUN
0500000US12015,184837,235.2,0.945,34838,7,FLORIDA,CHARLOTTE
0500000US12017,151888,242.8,0.745,28925,7,FLORIDA,CITRUS
0500000US12019,216308,315.8,0.845,45311,7,FLORIDA,CLAY
0500000US12021,372797,160.9,0.928,46457,11,FLORIDA,COLLIER
0500000US12023,69265,84.7,0.371,29065,0,FLORIDA,COLUMBIA
0500000US12027,34027,54.7,0.531,25328,0,FLORIDA,DESOTO
0500000US12029,16701,23.3,0,22063,9,FLORIDA,DIXIE
0500000US12031,983153,1133.9,0.976,40984,5,FLORIDA,DUVAL
0500000US12033,318828,453.4,0.934,38412,11,FLORIDA,ESCAMBIA
0500000US12035,113888,197.1,0.928,38322,13,FLORIDA,FLAGLER
0500000US12037,12232,21.6,0,34917,9,FLORIDA,FRANKLIN
0500000US12039,44233,89.8,0.189,30036,0,FLORIDA,GADSDEN
0500000US12041,17759,48.4,0,24894,9,FLORIDA,GILCHRIST
0500000US12043,12183,16,0.214,25790,9,FLORIDA,GLADES
0500000US12045,15205,28.1,0,38719,9,FLORIDA,GULF
0500000US12047,13973,28.8,0,26889,9,FLORIDA,HAMILTON
0500000US12049,25632,43.5,0.4,16809,9,FLORIDA,HARDEE
0500000US12051,39439,34,0.621,26421,0,FLORIDA,HENDRY
0500000US12053,192128,365.6,0.791,32006,7,FLORIDA,HERNANDO
0500000US12055,101174,97.2,0.8,27830,13,FLORIDA,HIGHLANDS
0500000US12057,1444359,1204.9,0.966,42266,1,FLORIDA,HILLSBOROUGH
0500000US12059,19622,41.6,0,25203,9,FLORIDA,HOLMES
0500000US12061,158002,274.5,0.947,38333,7,FLORIDA,INDIAN RIVER
0500000US12063,48067,54.2,0.137,24883,0,FLORIDA,JACKSON
0500000US12065,14405,24.7,0,28125,9,FLORIDA,JEFFERSON
0500000US12067,8343,16.3,0,35417,9,FLORIDA,LAFAYETTE
0500000US12069,375059,316.6,0.832,34845,11,FLORIDA,LAKE
0500000US12071,752251,788.7,0.964,39651,12,FLORIDA,LEE
0500000US12073,290965,413.1,0.875,34821,11,FLORIDA,LEON
0500000US12075,42392,36.5,0,22458,0,FLORIDA,LEVY
0500000US12077,7987,10,0,24957,9,FLORIDA,LIBERTY
0500000US12079,18051,27.6,0,26531,9,FLORIDA,MADISON
0500000US12081,394824,434.5,0.966,39036,11,FLORIDA,MANATEE
0500000US12083,370372,209.1,0.707,30550,11,FLORIDA,MARION
0500000US12085,158323,269.2,0.952,41407,7,FLORIDA,MARTIN
0500000US12086,2690113,1315.5,0.994,34579,14,FLORIDA,MIAMI-DADE
0500000US12087,82244,74.3,0.855,52069,13,FLORIDA,MONROE
0500000US12089,88492,113,0.63,46682,13,FLORIDA,NASSAU
0500000US12091,209230,194.4,0.913,42245,7,FLORIDA,OKALOOSA
0500000US12093,39716,52,0.714,26238,0,FLORIDA,OKEECHOBEE
0500000US12095,1409949,1268.5,0.979,45849,10,FLORIDA,ORANGE
0500000US12097,380331,202.4,0.936,35600,11,FLORIDA,OSCEOLA
0500000US12099,1481233,670.2,0.993,44441,1,FLORIDA,PALM BEACH
0500000US12101,551598,622.2,0.933,33122,3,FLORIDA,PASCO
0500000US12103,957989,3347.5,0.999,39878,5,FLORIDA,PINELLAS
0500000US12105,713148,334.9,0.889,33697,12,FLORIDA,POLK
